YEAR,MO,DY,T2M,QV2M,PRECTOTCORR,WS10M_RANGE,PS
2022,2,14,6.71,5.55,3.8,4.62,99.22
2022,2,15,4.83,5.25,6.04,5.22,99.97
2022,2,16,11.4,7.51,1.74,8.98,98.72
2022,2,17,7.21,4.76,0.1,10,99.95
2022,2,18,7.21,5.25,8.26,14.51,98.86
2022,2,19,3.67,4.33,9.36,10.46,100.21
2022,2,20,7.98,6.1,10.56,12.8,99.43
2022,2,21,6.33,4.88,1.43,14.34,99.96
2022,2,22,6.58,5.43,0.92,7.05,101.11
2022,2,23,5.94,4.88,0.1,5.19,101.42
2022,2,24,4.97,4.64,8.19,4.33,100.37
2022,2,25,4.2,4.21,0.09,8.46,101.87
2022,2,26,4.17,4.27,0.01,4.6,102.58
2022,2,27,4.57,4.09,0,4.57,102.21
2022,2,28,7.07,5.25,3.95,5.12,102.01
2022,3,1,6.88,5.68,3.76,6.35,102.24
2022,3,2,6.52,5.37,1.26,3.27,101.77
2022,3,3,6.9,5.25,0.26,3.32,101.2
2022,3,4,7.65,5.86,2.4,3.52,101.4
2022,3,5,4.98,4.76,5.3,2.82,101.85
2022,3,6,4.53,4.09,0.3,3.74,102.47
2022,3,7,4.27,4.03,0.07,3.42,102.11
2022,3,8,4.33,3.85,0,3.67,101.26
2022,3,9,7.7,5.68,0.02,4.61,101.32
2022,3,10,9.12,5.92,0,4.31,101.31
2022,3,11,8.76,6.1,1.34,6.55,100.28
2022,3,12,9.06,5.98,0.3,4.65,100.48
2022,3,13,8.45,6.1,5.78,7.34,100.43
2022,3,14,8.34,5.55,0.07,2.2,101.84
2022,3,15,8.96,5.92,0.06,5.01,101.84
2022,3,16,8.38,6.35,8.27,4.25,101.39
2022,3,17,7.27,4.94,0.13,4.7,102.53
2022,3,18,8.09,5.55,0.18,2.62,103.85
2022,3,19,8.08,5.13,0,4.23,103.57
2022,3,20,5.83,4.33,3.55,6.25,102.47
2022,3,21,5.74,4.52,0.01,1.38,102.51
2022,3,22,9.15,6.16,0,1.2,102.59
2022,3,23,9.94,5.92,0,1.7,102.64
2022,3,24,9.28,5.43,0,2.1,102.62
2022,3,25,8.39,5.07,0,2.63,102.81
2022,3,26,8.15,5.37,0.01,2.82,102.99
2022,3,27,7.76,5.74,0.12,1.67,102.81
2022,3,28,8.24,5.92,0.21,2.74,101.86
2022,3,29,7,5.74,0.33,2.49,100.88
2022,3,30,4.79,5,6.08,5.55,100.24
2022,3,31,2.66,3.3,1.68,8.43,100.46
2022,4,1,3.33,3.3,0.35,7.48,101.22
2022,4,2,2.58,3.17,0.05,3.21,101.86
2022,4,3,4.5,3.91,0.09,3.33,101.89
2022,4,4,8.19,6.29,4.9,3.6,100.39
2022,4,5,10.79,6.59,0.56,3.38,100.1
2022,4,6,9.51,6.47,2.12,3.18,98.94
2022,4,7,7.6,5.13,1.6,9.47,98.16
2022,4,8,4.62,4.15,0.08,3.38,99.58
2022,4,9,4.8,3.91,0.06,4.96,100.94
2022,4,10,6.66,4.58,0,4.15,101.47
2022,4,11,9.03,5.31,0,6.39,100.85
2022,4,12,11.06,7.2,2.8,2.3,100.28
2022,4,13,11.8,7.32,1.01,4.41,101.08
2022,4,14,12.03,6.9,0.07,3.55,101.77
2022,4,15,11.03,6.71,0.09,2.42,102.38
2022,4,16,10.01,6.29,0.01,2.66,102.66
2022,4,17,9.98,5.68,0,3.75,101.89
2022,4,18,10.19,6.41,0.04,3.12,101.27
2022,4,19,9.99,6.04,0.03,5.16,101.26
2022,4,20,10.1,5.62,0,2.77,101.3
2022,4,21,10.22,5.68,0,4.39,101
2022,4,22,10.23,6.29,0.06,4.77,100.53
2022,4,23,10.87,6.65,0.07,4.44,100.15
2022,4,24,9.83,5.92,0,4.05,100.54
2022,4,25,9.11,5.92,0.3,4.31,101.17
2022,4,26,7.79,4.94,0.09,3.63,101.85
2022,4,27,7.83,4.94,0.16,3.1,102.39
2022,4,28,8.66,5.19,0.07,2.65,102.77
2022,4,29,7.41,4.82,0.14,3.73,102.79
2022,4,30,9.18,5.37,0.03,1.58,102.46
2022,5,1,10.91,6.41,1.11,2.6,101.84
2022,5,2,11.48,6.84,0.42,1.92,101.69
2022,5,3,9.6,6.1,0.25,2.35,101.72
2022,5,4,10.26,6.9,2.25,3.12,101.44
2022,5,5,12.94,7.39,0.22,3.22,101.87
2022,5,6,14.85,8.12,1.06,3.38,101.93
2022,5,7,12.27,7.63,1.69,4.76,102.18
2022,5,8,9.69,5.62,0,1.79,102.53
2022,5,9,12.78,7.2,0,5.15,101.85
2022,5,10,14.75,8,0.46,4.88,100.87
2022,5,11,12.85,7.81,7.75,4.59,100.43
2022,5,12,12.42,6.47,0.04,2.77,101.21
2022,5,13,13.82,7.32,0,4.33,101.35
2022,5,14,14.02,7.51,0.04,2.54,101.67
2022,5,15,12.62,8.06,2.19,3.95,101.31
2022,5,16,16.55,9.7,0.4,4.3,100.93
2022,5,17,16.29,8.91,0.11,3.8,101.35
2022,5,18,15.65,8.36,6.22,3.97,101.48
2022,5,19,15.8,8.79,6.43,4.1,101.34
2022,5,20,13.09,7.87,5.82,4.06,101.3
2022,5,21,14.18,7.63,0.06,4.47,101.51
2022,5,22,14.96,7.81,0,2.85,100.86
2022,5,23,13.73,8.54,9.19,3.21,99.7
2022,5,24,12.22,7.14,2.35,3.89,100.03
2022,5,25,13.29,7.57,0.63,6.93,100.72
2022,5,26,15.23,8.61,1.15,6.16,101.43
2022,5,27,13.65,6.65,0.03,4.09,101.86
2022,5,28,11.19,6.04,0.2,3.08,102
2022,5,29,9.67,5.86,1.55,5,101.45
2022,5,30,10.44,5.62,0.43,2.69,100.92
2022,5,31,11.14,6.96,2.75,2.7,100.79
2022,6,1,11.08,6.65,1.15,2.62,101.26
2022,6,2,12.94,6.41,0.02,3.3,101.72
2022,6,3,13.92,7.69,0.01,4.55,101.58
2022,6,4,13.06,7.2,0.01,2.8,101.81
2022,6,5,13.44,8.61,11.12,7.63,101.11
2022,6,6,12.65,7.87,13.43,4.11,100.89
2022,6,7,15.19,8.3,0.17,3.13,100.69
2022,6,8,15.71,9.46,5.77,3.27,100.05
2022,6,9,15.65,8.3,0.13,2.45,100.95
2022,6,10,17.57,9.22,0.08,2.35,101.27
2022,6,11,16.19,8.18,0.01,3.05,101.59
2022,6,12,15.25,7.81,0.11,3.5,101.76
2022,6,13,15.18,7.39,0.01,4.77,101.92
2022,6,14,16.52,8.06,0,2.9,101.71
2022,6,15,16.47,8.67,0,1.88,101.54
2022,6,16,17.93,9.34,0,2.91,101.77
2022,6,17,21.15,11.54,0,4.4,101.46
2022,6,18,14.68,8.61,7.59,2.78,101.39
2022,6,19,13.98,7.32,0.79,3.28,101.11
2022,6,20,13.89,7.32,0.06,5.73,101.46
2022,6,21,15.86,8.06,0,2.54,101.1
2022,6,22,16.92,8.85,0,2.97,101.02
2022,6,23,18.18,10.5,0.06,2.23,100.56
2022,6,24,18.37,10.19,0.09,5.01,100.01
2022,6,25,16.24,8.48,0.51,4.33,100.4
2022,6,26,16.24,7.87,0.36,4.75,100.79
2022,6,27,15.34,8,1.51,5.07,101.13
2022,6,28,15.7,7.81,0.01,5.35,101.31
2022,6,29,17.17,9.28,1.68,3.91,100.79
2022,6,30,14.74,8.85,5.11,2.32,100.78
2022,7,1,15.32,8.12,0.71,2.23,101.11
2022,7,2,16.23,8.3,0.26,5.16,101.33
2022,7,3,15.62,8.48,0.58,1.5,101.43
2022,7,4,15.95,8,0.06,3.85,101.59
2022,7,5,15.32,7.75,0.01,3.93,101.96
2022,7,6,16.82,9.34,0.23,5.95,102.03
2022,7,7,16.26,8.3,0.08,7.51,102.35
2022,7,8,19.63,10.31,0,3.49,102.62
2022,7,9,17.17,8.67,0.01,5.03,102.54
2022,7,10,18.81,9.7,0,3.5,102.24
2022,7,11,19.58,10.62,0,2.52,101.95
2022,7,12,21.11,11.66,0.08,1.8,101.77
2022,7,13,18.51,9.58,0.06,3.32,101.74
2022,7,14,16.61,8.61,0.16,4.98,101.87
2022,7,15,17.37,8.67,0.01,3.62,101.86
2022,7,16,17.76,9.16,0.02,2.61,102.14
2022,7,17,19.28,9.89,0,2.48,102.12
2022,7,18,22.01,11.72,0,1.25,101.56
2022,7,19,23.44,12.94,0,3.96,100.91
2022,7,20,21.9,11.9,0.38,5.73,101.03
2022,7,21,17.76,9.7,0.17,4.34,101.75
2022,7,22,16.3,8.73,0.05,1.58,101.69
2022,7,23,19.34,10.13,0.03,3.38,101.37
2022,7,24,20.94,10.62,0.44,3.42,100.85
2022,7,25,19.36,10.38,1.48,3.83,100.48
2022,7,26,15.75,8.24,0.26,2.54,101.51
2022,7,27,16.25,7.87,0.02,3.01,101.69
2022,7,28,16.21,8.24,0.01,3.34,101.49
2022,7,29,17.48,8.91,0.15,1.77,101.52
2022,7,30,19.62,10.44,0.23,3.67,101.32
2022,7,31,19.98,12.02,5.29,6.34,101.08
2022,8,1,18.74,10.8,0.81,3.78,101.39
2022,8,2,22.17,12.39,0.41,3.31,100.91
2022,8,3,22.01,12.63,0.52,5.23,100.78
2022,8,4,18.83,9.7,0.19,2.73,101.06
2022,8,5,16.62,7.57,0.28,5.45,101.76
2022,8,6,16.14,7.32,0.01,1.62,102.4
2022,8,7,17.94,8.73,0,1.66,102.16
2022,8,8,18.86,10.44,0.03,3.56,102.33
2022,8,9,19.01,10.07,0.06,2,102.52
2022,8,10,19.35,10.74,0.02,1.41,102.25
2022,8,11,20.65,11.6,0.13,2.2,101.87
2022,8,12,21.3,11.84,0.15,2.35,101.54
2022,8,13,21.78,11.47,0.08,2.18,101.14
2022,8,14,22.37,11.11,0,1.85,100.35
2022,8,15,21.96,12.08,2.36,2.23,99.83
2022,8,16,20.44,11.66,7.43,2.88,100.36
2022,8,17,18.45,11.66,5.26,3.82,100.9
2022,8,18,19.92,11.23,1.97,3.95,100.94
2022,8,19,19.4,9.64,0.07,2.62,100.91
2022,8,20,17.88,8.85,0.02,3.38,101.16
2022,8,21,17.95,9.09,0.04,3.79,101.12
2022,8,22,19.44,10.62,0.1,2.44,100.98
2022,8,23,20.3,12.21,0.41,2.36,100.94
2022,8,24,21.43,12.76,0.55,3.52,101.24
2022,8,25,18.76,12.27,7.06,4.07,101.28
2022,8,26,16.95,8.73,0.31,1.06,101.48
2022,8,27,17.14,8.85,0.03,2.55,101.59
2022,8,28,17.25,8.97,0.01,1.8,101.86
2022,8,29,16.63,8.73,0.36,3.92,101.96
2022,8,30,18.12,9.4,0.29,2.73,101.96
2022,8,31,17.72,8.85,0.08,2.8,102.06
2022,9,1,18.56,9.28,0,3.3,101.66
2022,9,2,18.88,10.31,0,2.35,100.93
2022,9,3,19.84,11.6,1.66,2.34,100.56
2022,9,4,19.03,10.5,0.03,2.5,101.16
2022,9,5,20.15,12.02,2.86,3.73,101.2
2022,9,6,19.04,11.41,4.83,5.16,100.83
2022,9,7,18.38,10.31,1.28,3.91,100.5
2022,9,8,17.07,9.95,5.56,3.7,100.04
2022,9,9,15.83,10.13,11.28,5.41,100.06
2022,9,10,16.73,10.19,1.76,3.62,101.03
2022,9,11,17.65,10.31,0.1,3.28,101.4
2022,9,12,19.38,11.6,3.19,3.9,100.78
2022,9,13,15.93,8.67,0.04,1.68,100.69
2022,9,14,16.25,8.91,0.1,2.9,100.31
2022,9,15,13.36,7.02,0.23,3.5,100.79
2022,9,16,11.53,6.23,1.57,6,101.25
2022,9,17,11.07,6.1,0.93,5.73,101.58
2022,9,18,11.4,6.59,0.22,4.87,101.53
2022,9,19,11.23,6.1,0.01,3.42,101.97
2022,9,20,12.24,7.14,0.03,1.98,102.16
2022,9,21,14.58,8.06,0.06,2.27,102.13
2022,9,22,14.62,7.75,0.02,2.87,101.53
2022,9,23,13.77,8.36,0.97,3.86,101.06
2022,9,24,13.1,7.32,0.7,3.27,101.26
2022,9,25,12.12,6.35,0.33,2.61,101.2
2022,9,26,11.1,6.53,5.34,4.6,99.62
2022,9,27,9.23,5.74,1.02,4.09,99.46
2022,9,28,9.51,6.29,1.84,3.23,99.42
2022,9,29,10.55,6.65,1.42,3.59,99.95
2022,9,30,12.3,7.63,15.04,12.76,99.94
2022,10,1,13.55,7.63,0.55,3.99,100.09
2022,10,2,12.67,7.26,0.16,4.45,101.55
2022,10,3,11.3,7.26,0.05,3.36,102.08
2022,10,4,15.19,8.85,0.55,4.82,101.11
2022,10,5,15.26,8.85,1.22,6.77,100.62
2022,10,6,12.4,6.65,0.12,2.92,102.08
2022,10,7,13.52,7.51,0.39,5.12,101.33
2022,10,8,10.53,6.1,0.08,4.59,101.75
2022,10,9,11.38,6.47,0.02,4.31,101.34
2022,10,10,10.64,6.29,3.38,4.39,101.34
2022,10,11,9.67,5.8,0.02,2,102.19
2022,10,12,10.76,6.65,0.24,3.87,101.58
2022,10,13,12.08,7.51,0.88,2.2,101.11
2022,10,14,11.58,7.87,0.53,3.53,100.49
2022,10,15,11.54,7.08,0.64,6.09,99.87
2022,10,16,12.63,7.51,6.45,5.27,100.59
2022,10,17,14.33,8.73,0.87,5.22,101.27
2022,10,18,9.8,6.47,0.01,1.55,102.41
2022,10,19,11.96,7.32,0.06,4.63,101.83
2022,10,20,13.6,9.4,3.62,2.84,100.32
2022,10,21,14.01,9.34,2.83,6.02,99.87
2022,10,22,14.29,8.85,1.21,4.12,100.46
2022,10,23,14.99,10.07,12.19,5.89,99.85
2022,10,24,13.67,8.48,3.82,4.59,99.71
2022,10,25,12.54,8.18,1.33,2.74,100.69
2022,10,26,15.05,9.4,0.96,6.95,100.7
2022,10,27,15.61,10.38,0.76,6.7,101.04
2022,10,28,14.35,9.03,0.15,6.05,101.07
2022,10,29,14.22,9.89,1.61,3.65,101.02
2022,10,30,13.01,8.91,1.77,2.7,101.05
2022,10,31,13.7,8.91,1,5.01,100.76
2022,11,1,12.91,7.81,1.86,4.8,100.01
2022,11,2,11.26,6.71,0.62,6.66,100.72
2022,11,3,9.83,7.32,26.35,9.01,99.62
2022,11,4,6.98,5.8,0.27,4.02,100.49
2022,11,5,8.18,6.53,3.4,5.59,100.8
2022,11,6,11.43,8.18,14.78,5.17,99.79
2022,11,7,11.64,8.24,1.57,2.57,99.87
2022,11,8,12.48,8,1.95,3.91,99.33
2022,11,9,10.12,7.02,1.32,2.6,100.09
2022,11,10,11.59,7.45,0.15,3.47,101.4
2022,11,11,12.87,8.12,0.1,6.09,102.04
2022,11,12,10.11,7.75,0.23,2.02,102.3
2022,11,13,10.37,8.06,0.1,1.32,101.59
2022,11,14,9.43,7.69,0.32,1.7,100.42
2022,11,15,9.58,7.2,4.73,7.78,99.29
2022,11,16,9.38,7.02,10.77,9.33,98.61
2022,11,17,9.67,7.2,7.42,10.05,97.47
2022,11,18,8.69,6.53,7.55,4.32,99.44
2022,11,19,6.05,4.94,2.05,3.64,100.72
2022,11,20,5.34,5.49,4.67,3.97,100.25
2022,11,21,6.07,5.62,9.15,8.07,99
2022,11,22,5.69,5.68,2.5,6.05,98.25
2022,11,23,6.92,6.04,4.32,7.48,98.73
2022,11,24,8.26,6.53,6.8,4.33,99.79
2022,11,25,7.4,5.98,0.12,3.32,100.94
2022,11,26,8.35,6.35,0.93,5.09,101.79
2022,11,27,9.26,7.08,11.61,7.9,100.76
2022,11,28,6.69,5.98,0.36,2.92,100.55
2022,11,29,5.97,5.49,0.38,2.45,101.58
2022,11,30,5.82,5.49,0.25,1.96,102.17
2022,12,1,4.81,5.19,0.52,1.5,102.43
2022,12,2,5.09,4.88,0.56,3.59,102.18
2022,12,3,4.97,4.46,0.35,3.22,101.77
2022,12,4,4.22,4.39,0.72,1.6,101.47
2022,12,5,6.33,5.25,1.27,2.05,101.81
2022,12,6,4.48,4.82,0.72,1.67,101.85
2022,12,7,2.52,4.39,0.56,1.82,101.47
2022,12,8,-0.02,3.66,0.49,2.92,100.59
2022,12,9,-0.13,3.66,0.21,1.93,100.32
2022,12,10,-1.16,3.42,0.31,2.22,100.5
2022,12,11,-0.93,3.36,0.45,2.37,100.38
2022,12,12,0.55,3.85,0.72,2.86,100.49
2022,12,13,-0.22,3.23,0,1.41,100.4
2022,12,14,0.06,3.54,0.15,1.66,100.12
2022,12,15,-0.78,3.36,0.23,1.35,100.59
2022,12,16,-0.67,3.48,0.02,2.67,101.3
2022,12,17,0.05,3.6,0.07,2.28,101.76
2022,12,18,1.35,3.91,7.19,5.71,101.31
2022,12,19,9.61,7.2,4.56,3.96,100.21
2022,12,20,8.8,6.77,1.44,7.33,100.21
2022,12,21,6.13,5.74,0.41,3.9,100.14
2022,12,22,5.29,5.49,1.09,2.7,99.82
2022,12,23,6.32,5.92,15.22,7.29,99.73
2022,12,24,6.97,6.04,0.8,3.43,100.42
2022,12,25,9.06,6.9,1.34,1.48,100.33
2022,12,26,4.83,4.94,0.26,2.63,100.84
2022,12,27,5.16,5.25,3.72,6.32,101.29
2022,12,28,9.59,7.08,4.82,6.33,99.55
2022,12,29,7.08,5.55,0.25,5.48,99.37
2022,12,30,8.01,6.41,2.09,8.79,99.21
2022,12,31,11.33,7.93,12.07,6.62,99.37
2023,1,1,9.23,6.84,1.79,6.92,100.27
2023,1,2,4.3,5.07,0.25,3.08,101.16
2023,1,3,6.44,5.98,6.83,9.8,101.35
2023,1,4,11.28,7.45,0.93,2.5,100.63
2023,1,5,9.48,6.9,0.32,4.97,101.18
2023,1,6,7.76,6.23,2.01,5.23,100.77
2023,1,7,8.74,6.59,4.93,4.99,99.6
2023,1,8,6.55,5.8,1.76,4.88,98.77
2023,1,9,4.37,4.94,0.74,4.4,99.39
2023,1,10,6.51,5.92,8.8,7.77,100.17
2023,1,11,7.24,5.8,0.96,3.97,100.09
2023,1,12,9.69,6.77,3.85,3.44,99.52
2023,1,13,6.72,5.13,0.17,7.55,100.04
2023,1,14,7.44,5.86,8.91,6.84,99.32
2023,1,15,4.1,4.52,0.78,8.7,99.02
2023,1,16,1.69,4.21,25.28,8.53,98.04
2023,1,17,-2.33,3.11,0.87,2.69,98.41
2023,1,18,-0.7,3.54,7.13,3.14,99.12
2023,1,19,-1.23,3.36,1.58,3.82,100.21
2023,1,20,1.19,3.97,5.49,3.68,101.31
2023,1,21,1.06,3.66,0.04,1.69,102.85
2023,1,22,1.18,3.54,0.03,1.44,103.11
2023,1,23,1.63,3.6,0.08,1.25,103.35
2023,1,24,1.94,3.85,0.06,1.96,103.46
2023,1,25,0.81,3.91,2.63,4.62,102.73
2023,1,26,4.58,4.94,1.07,3.16,102.52
2023,1,27,3.48,4.33,0.24,2.74,102.61
2023,1,28,2.06,4.21,0.32,1.7,102.65
2023,1,29,3.88,4.82,0.46,5.83,101.96
2023,1,30,4.67,4.7,0.08,6.02,101.74
2023,1,31,4.66,4.52,0.18,5.16,101.7
2023,2,1,5.54,4.94,0.07,3.41,101.6
2023,2,2,7.26,5.74,0.06,1.62,101.93
2023,2,3,8.66,6.35,0.04,4.14,102.39
2023,2,4,6.82,5.68,0.4,2.5,103.19
2023,2,5,4.68,4.76,0.52,5.52,103.89
2023,2,6,3.25,4.09,0.09,2.52,103.73
2023,2,7,0.87,3.97,0.11,1.48,103.44
2023,2,8,1.65,3.72,0.14,3.76,102.97
2023,2,9,2.45,3.85,0.18,3.28,102.76
2023,2,10,3.12,4.33,0.02,3.81,103.03
2023,2,11,7.37,5.74,0.18,3.45,103.11
2023,2,12,6.43,5.43,0.05,1.45,103.32
2023,2,13,4.65,5.13,0.03,2.33,103.01
2023,2,14,5.06,5.13,0.2,2.08,102.64
2023,2,15,7.2,5.68,0.15,3.51,101.85
2023,2,16,8.23,6.41,0.89,3.7,101.44
2023,2,17,10.55,6.96,0.31,9.14,101.36
2023,2,18,10.62,6.84,0.25,4.88,101.33
2023,2,19,8.07,5.68,0.19,5.7,101.91
2023,2,20,9.15,6.35,0.15,4.45,101.64
2023,2,21,7.62,6.04,0.35,3.44,101.26
2023,2,22,6.45,5.62,0.8,2.16,100.7
2023,2,23,4.8,4.58,0.66,6.54,101.37
2023,2,24,4.27,4.46,0.93,5.65,100.76
2023,2,25,4.16,4.03,0.61,4.8,101.23
2023,2,26,2.77,3.3,0.01,3.24,102.32
2023,2,27,3.53,4.09,0.41,3.01,102.76
2023,2,28,4.8,4.76,0.48,4.62,102.84
2023,3,1,4.81,4.64,0.83,3.27,102.49
2023,3,2,4.25,4.21,0.09,2.8,102.23
2023,3,3,4.57,4.21,0.2,2.2,102.43
2023,3,4,4.68,4.46,1.03,3.25,102.38
2023,3,5,2.07,3.97,0.8,1.87,101.31
2023,3,6,2.59,4.46,2.76,4.22,99.94
2023,3,7,2.15,3.54,1.28,5.79,99.48
2023,3,8,1.28,3.54,6.32,6.34,98.93
2023,3,9,1.91,4.15,18.62,7.21,98.85
2023,3,10,2.05,3.85,7.96,9.55,99.2
2023,3,11,2.13,3.54,1.6,4.93,100.51
2023,3,12,8.2,6.04,4.23,4.11,99.9
2023,3,13,11.98,7.2,0.7,7.25,98.34
2023,3,14,5.55,4.33,3.4,4.27,99.67
2023,3,15,4.11,4.09,1.7,5.7,101.08
2023,3,16,9.2,6.47,3.68,2.42,100.16
2023,3,17,9.93,7.14,2.32,3.99,100
2023,3,18,10.14,6.65,0.97,3.57,100.23
2023,3,19,8.74,5.8,0.36,3.87,100.99
2023,3,20,9.19,6.77,3.87,2.72,101.06
2023,3,21,10.69,6.9,3.53,3.91,100.31
2023,3,22,10.69,7.02,4.28,4.23,99.4
2023,3,23,11.01,6.65,2.03,3.97,99.16
2023,3,24,9.91,6.1,0.82,4.08,99.18
2023,3,25,9.15,5.8,1.95,10.59,99.67
2023,3,26,6.08,5,2.3,6.16,100.37
2023,3,27,3.76,3.48,0.1,4.71,101.99
2023,3,28,5.21,4.88,5.53,4.77,101.43
2023,3,29,10.53,7.2,1.26,5.2,100.33
2023,3,30,12.05,7.2,0.92,5.27,99.71
2023,3,31,10.3,7.2,5.23,5.36,98.37
2023,4,1,7.21,5.92,5.83,2.63,100.04
2023,4,2,5.82,4.27,0.01,4.06,102.18
2023,4,3,4.87,3.72,0,3.19,102.71
2023,4,4,5.67,3.85,0,1.38,102.37
2023,4,5,6.41,4.76,0.7,1.6,101.58
2023,4,6,8.98,6.35,6.22,4.2,100.84
2023,4,7,7.56,5.37,0.21,5.99,101.6
2023,4,8,7.81,5.55,0.19,1.88,102.19
2023,4,9,9.15,5.86,0.05,4.48,101.78
2023,4,10,10.44,6.59,10.08,3.93,100.43
2023,4,11,8.52,5.37,4.59,6.65,100.26
2023,4,12,7.06,5.13,3.29,6.83,98.78
2023,4,13,8.28,4.76,0.64,7.66,99.45
2023,4,14,7.4,5.31,6.46,5.12,100.18
2023,4,15,8.96,5.68,1.63,4.21,101.39
2023,4,16,9.27,5.62,0.01,3.72,102.2
2023,4,17,9.14,5.8,0.19,3.57,102.48
2023,4,18,8.83,5.49,0.08,7.08,102.47
2023,4,19,9.22,5.37,0.01,5.54,102.32
2023,4,20,8.01,5,1.27,6.17,101.79
2023,4,21,9.22,5.98,7.03,5.78,100.81
2023,4,22,9.26,5.92,0.39,4.59,100.11
2023,4,23,10.27,6.96,13.38,5.59,99.62
2023,4,24,7.27,5,0.95,3.17,100.47
2023,4,25,5.74,4.03,0.18,3.98,101.35
2023,4,26,6.69,4.15,0.07,2.96,101.5
2023,4,27,8.42,4.94,2.5,5.41,101.26
2023,4,28,10.15,7.02,1.42,5.26,100.71
2023,4,29,10.33,6.1,0.05,2.52,101.68
2023,4,30,11.25,6.59,0.01,2.38,101.68
2023,5,1,11.95,7.32,1.74,1.98,101.32
2023,5,2,9.75,5.55,0.34,2.06,102.3
2023,5,3,8.28,4.88,0,3.73,102.32
2023,5,4,11.23,6.65,0.02,5.96,101.29
2023,5,5,12.88,8.06,2.33,3.2,100.98
2023,5,6,12.73,8.06,5.48,3.47,101.04
2023,5,7,15.65,8.91,0.62,3.3,101.25
2023,5,8,13.42,8.18,4.89,4.48,101.38
2023,5,9,14.14,8.73,11.14,4.59,100.54
2023,5,10,13.24,7.75,2.45,2.28,100.72
2023,5,11,12.48,7.69,3.59,2.44,101.21
2023,5,12,10.3,6.96,6.79,6.08,101.86
2023,5,13,11.23,6.77,0.48,3.98,102.13
2023,5,14,12.44,7.2,0.28,2.26,101.54
2023,5,15,10.36,6.29,0.73,6.59,101.49
2023,5,16,10.48,5.92,0.03,4.5,101.98
2023,5,17,10.94,6.53,0.61,2.86,102.41
2023,5,18,11.4,6.04,0.01,2.64,102.45
2023,5,19,11.57,6.41,0.16,4.14,102.37
2023,5,20,12.32,6.65,0.1,3.62,102.15
2023,5,21,12.65,7.02,0.05,3.79,101.75
2023,5,22,12.87,7.51,0.21,5.83,101.64
2023,5,23,11.51,6.29,0.05,4.8,102.22
2023,5,24,12.63,7.32,0.07,2.36,102.14
2023,5,25,11.65,6.84,0.06,2.66,102.63
2023,5,26,11.36,6.29,0,2.8,102.84
2023,5,27,11.48,6.53,0,2.38,102.32
2023,5,28,12.56,6.59,0,5.12,102.07
2023,5,29,10.71,5.74,0.01,3.71,102.49
2023,5,30,11.66,6.84,0.19,3.89,102.59
2023,5,31,12.25,7.2,0.27,3.52,102.4
2023,6,1,12,6.65,0.09,3.07,102.2
2023,6,2,11.83,6.23,0.03,3.71,102.1
2023,6,3,13.18,7.32,0.02,3.44,102.04
2023,6,4,12.4,6.84,0.01,2.61,102.12
2023,6,5,12.17,6.59,0.07,2.99,102.09
2023,6,6,12.23,6.65,0.11,3,102.02
2023,6,7,12.28,6.9,0.01,2.78,101.9
2023,6,8,12.87,7.14,0.01,3.34,101.58
2023,6,9,14.81,8.48,0.01,2.23,101.19
2023,6,10,17.5,9.77,0.08,4.02,101.1
2023,6,11,19.19,10.68,0.05,2.4,101.1
2023,6,12,18.99,10.56,0.12,3.32,101.12
2023,6,13,17.07,8.97,0.09,4.73,101.16
2023,6,14,16.57,8.97,0.09,2.91,101.43
2023,6,15,17.26,9.34,0.18,2.05,101.69
2023,6,16,16.73,8.06,0,1.45,101.6
2023,6,17,16.2,8.18,0.45,3.01,101.14
2023,6,18,18.13,11.41,5.5,3.09,100.54
2023,6,19,19.21,10.86,0.43,3.47,100.56
2023,6,20,18.44,11.66,3.83,5.06,100.45
2023,6,21,19.4,10.62,0.41,3.17,101.11
2023,6,22,19.33,10.68,0.24,2.28,101.48
2023,6,23,19.23,10.74,0.17,2.65,101.88
2023,6,24,21.01,11.72,0.12,3.02,101.81
2023,6,25,21.52,11.6,0.02,5.17,101.04
2023,6,26,17.44,8.79,0.39,4.43,101.37
2023,6,27,17.56,9.34,2.05,2.7,101.54
2023,6,28,20.45,12.45,2.08,1.73,101.15
2023,6,29,17.36,9.58,7.51,5.69,101.1
2023,6,30,16.64,8.54,0.8,7.94,100.61
2023,7,1,17.73,9.22,0.35,3.3,100
2023,7,2,15.9,7.14,0.01,3.02,100.51
2023,7,3,15.05,7.51,0.95,4.96,100.42
2023,7,4,14.69,8.24,12.88,5.27,100.48
2023,7,5,15.45,8.3,7.67,6.22,100.45
2023,7,6,16.28,8.12,0.03,2.02,101.12
2023,7,7,19.22,9.77,0,3.18,101.27
2023,7,8,21.41,11.72,4.35,5,101.19
2023,7,9,19.44,10.74,2.01,2.98,101.47
2023,7,10,18.98,9.46,0.08,3.83,101.43
2023,7,11,19.22,9.89,0.72,3.58,100.49
2023,7,12,17.45,9.09,1.5,4.02,100.57
2023,7,13,17.15,9.22,0.85,2.41,101.05
2023,7,14,16.56,10.01,19.24,5.31,100.45
2023,7,15,18.02,9.58,1.14,8.03,99.59
2023,7,16,17.12,8.67,0.44,5.56,100.36
2023,7,17,16.61,8.54,1.32,4.33,101.23
2023,7,18,17.01,8.97,2.84,3.04,101.35
2023,7,19,16.45,9.77,6.45,3.27,101.02
